id,requestType,productName,componentName,brand,pendingWith,status
0ed639d1-2ca4-4e56-b7a2-17e59d57f1d6,Monthly,A-S Medication Solutions LLC,Snaptags,Ciprofloxacin,#701b9d,Khaki
373c9e2f-9b65-4640-bc56-49d817e5876e,Often,Rebel Distributors Corp,Npath,ONDANSETRON HYDROCHLORIDE,#cb5de3,Puce
248395bd-8e74-4c97-b430-28a6a7c9630c,Monthly,REMEDYREPACK INC.,Skyble,Naproxen,#1f4f2b,Mauv
3139cc66-c272-4a1f-a7ac-9db49df1e340,Daily,"PD-Rx Pharmaceuticals, Inc.",Jetwire,TOPIRAMATE,#8e018c,Blue
8b6b72cc-43e7-442c-98ed-9cb39853769a,Yearly,Green Choice for Life,Trudeo,Green Tussin SUGAR FREE,#1cfd34,Turquoise
fb9f3cc9-da48-4f1e-be33-05074c3c3e5d,Often,Golden Touch LLC,Livetube,Simply Numb Endure,#219970,Puce
51e60669-ee5e-4944-8896-b0f608c81c30,Daily,AvPAK,Kwilith,Lovastatin,#b220bb,Aquamarine
7e60124f-f508-4499-9860-d508ecd188bb,Daily,"Nelco Laboratories, Inc.",Browseblab,One Seed Juniper,#af9fdc,Crimson
0a558567-eee1-4083-b4c5-818f6155711c,Often,"Golden State Medical Supply, Inc",Centidel,Venlafaxine Hydrochloride,#45b82d,Yellow
78a6d57d-6de0-494e-bb46-4b5e02357db1,Monthly,American Health Packaging,Brainlounge,Valacyclovir Hydrochloride,#482857,Indigo
cde443d9-a07e-4232-8b65-38bb394850cf,Seldom,"Nelco Laboratories, Inc.",Mymm,Lobster,#698c7d,Khaki
3244f320-5fd0-4fcd-8497-70b9bb01e69e,Once,Apotex Corp.,Realbuzz,Rivastigmine Tartrate,#ee97d6,Violet
0b404934-ee36-4fde-97ad-b3e91f35d2f8,Weekly,American Health Packaging,Brainsphere,Oxycodone Hydrochloride,#a3c2a5,Orange
f29833c1-9382-47f4-82b4-55adcb7dc2b2,Often,King Bio Inc.,Rhynyx,Sexual Identity,#62f580,Red
2e24d841-ffc1-488b-922c-c0490ec36f0e,Once,Cardinal Health,Eare,Ativan,#88bdc9,Mauv
4bf98529-e436-4576-a6e7-f9887fa1b0e1,Often,McLaren Medical,Dynava,G-Tuss-NL Ped,#fd8ba3,Maroon
03d2984d-7236-4f51-afc0-a395db050b7a,Daily,Wal-Mart Stores Inc,Eire,Equate Ranitidine,#a17e1e,Khaki
ea920966-faa3-42ff-962f-84fafdac14f1,Seldom,REMEDYREPACK INC.,Cogidoo,Venlafaxine Hydrochloride,#b42161,Pink
a2f024df-ac09-4020-bcef-ff0c43a81fa9,Seldom,"MallyGirl, LLC",Kare,mally Lip Defender,#e31bca,Fuscia
5a22e8d6-974e-45bf-aa6a-72fb3bdcd203,Yearly,Sandoz Inc,Latz,Temazepam,#bdb385,Turquoise
135ed869-9934-48dd-aa53-f4b11f88738c,Often,Apotex Corp,Mynte,Ranitidine,#c08d1e,Khaki
09f3207d-5497-456c-b23c-5d3b2297a736,Weekly,Laboratoires Clarins S.A.,Skinix,CLARINS Broad Spectrum SPF 15 Sunscreen Extra-Firming Foundation Tint 112,#301171,Violet
f0fc136f-9238-40e0-84a9-95345ab340cc,Often,Laboratoires Clarins S.A,Skimia,CLARINS Ever Matte Broad Spectrum SPF 15 Tint 109,#bd1c19,Purple
4bc6246c-e911-4fa9-b3d3-b4f8e2e03758,Monthly,"B4 Ventures, LLC",Thoughtmix,Aterra E-2 Sanitizing Foam Hand Wash,#b64bbd,Teal
41248f21-2ac1-4f57-80f8-03be9100126d,Seldom,"Nelco Laboratories, Inc.",Viva,Spiny Pigweed,#932bea,Teal
6d03fae9-3d54-4d10-849f-14370c205d29,Weekly,Legacy Pharmaceutical Packaging,Tagfeed,Phentermine Hydrochloride,#463be1,Crimson
d2f831fe-a881-4a9a-b1aa-67c1c6d64127,Often,Guthy-Renker LLC,Topdrive,Proactiv Solution Extra Strength Formula Toner Acne Treatment,#b47428,Red
9c659358-64f4-43e2-ae77-edef66fd713f,Yearly,Natural Health Supply,Skivee,Hemmorrhoids,#374b74,Blue
097ff995-8153-43b6-b8c6-2f7c391e4066,Never,DZA Brands LLC,Feedspan,healthy accents sleep aid,#105e89,Mauv
6ffabff7-3191-466b-82c6-0d9c1332e8dc,Once,Rebel Distributors,Yadel,Clonazepam,#544d46,Puce
32f280c9-de36-4b45-a2e2-aa880d10fc17,Yearly,"Nelco Laboratories, Inc.",Brainverse,Coast Maple,#c6b0c3,Turquoise
0aba0da1-310e-42fb-be30-8412c125fb28,Daily,Sandoz Inc,Centizu,Methocarbamol,#c019ef,Red
860c6c00-a05f-43f4-a5ba-e9a23411e68c,Seldom,"Hospira, Inc.",Gigaclub,Calcium Chloride,#e59839,Violet
34445825-f5d1-47b8-a840-53db281e2e62,Weekly,"Antigen Laboratories, Inc.",Yodoo,Desert Sage,#663dde,Goldenrod
8b96ebb9-9071-4201-926d-8af3037afef1,Yearly,"Gemini Pharmaceuticals, Inc. dba ONDRA Pharmaceuticals",Devbug,ACETAMINOPHEN,#fe6958,Goldenrod
7fe8c7a5-483e-4b46-be32-b6ae1f8202c1,Monthly,Topco Associates LLC,Izio,Topcare childrens allergy relief,#d4a9b0,Khaki
277ac4cd-8d81-4f92-b6fb-6e6270ce726c,Never,"Lil' Drug Store Products, Inc.",Tekfly,Benadryl,#2565a1,Mauv
283bca7b-1db0-4982-97ea-66638ee37d26,Seldom,Bryant Ranch Prepack,Fivespan,Lexapro,#fc30c8,Mauv
a7ba7d57-f0a2-4ad7-b9c2-0cd3b9d00701,Seldom,Lake Erie Medical DBA Quality Care Products LLC,Miboo,Kadian,#0f6e62,Green
de1fd429-7d01-44de-9b15-1637741b68da,Seldom,Gen-Source Rx,Jetpulse,Risperidone,#abb473,Orange
8938ae72-20a0-4d31-bf15-35df1c5801ae,Monthly,"Aphena Pharma Solutions - Tennessee, LLC",Feedmix,Benztropine Mesylate,#b1c87a,Violet
f8993406-79c9-4788-9935-ac588c04f978,Once,"Boca Pharmacal, LLC",Yakitri,Zidovudine,#8ba1e9,Blue
a019d46b-5a91-447d-ba79-398eeb30b82a,Monthly,Uriel Pharmacy Inc.,Oyope,Cerebellum Thalamus B Aurum,#a539a9,Teal
449d5606-bb7f-4b70-8e76-e364d753b4d0,Monthly,Mapco Express,Tagtune,MY INSTANT HAND SANITIZER with aloe and vitamin e,#eec750,Green
819028af-2c4d-4530-b47c-0067d56e2283,Often,"Novartis Consumer Health, Inc.",Oloo,Desenex,#23ef24,Mauv
bb496770-70bb-4c4e-808d-cbf473db603b,Monthly,Jubilant Cadista Pharmaceuticals Inc.,Linktype,"Losartan potassium Tablets, 100 mg",#216445,Fuscia
f6190b23-7682-4f82-a94b-8dc9ae63a913,Weekly,Rebel Distributors Corp,Einti,Xodol,#afe162,Maroon
ae143887-1933-445c-b93e-4797aef58df0,Once,"Golden State Medical Supply, Inc.",Yadel,Paricalcitol,#99b539,Indigo
788ddd8d-69b2-4db3-b3ca-580a86416adb,Yearly,"Avon Products, Inc",Thoughtworks,Ideal Flawless,#b9743e,Goldenrod
3de088c1-0c1a-4a32-88cc-b64bdc4dd189,Often,CVS Pharmacy,Skidoo,CVS Tussin CF,#6775fa,Green
4e4a29f3-1558-4be7-8fdc-ab437fa56713,Once,Kroger Company,Tagcat,arthritis pain relief,#523fd4,Aquamarine
d8f808e9-5770-4e98-b086-407ec9c4be9c,Seldom,Sunmark,Browsetype,Isopropyl Alcohol,#522e4f,Goldenrod
a8659b16-7488-4e9d-9a84-c1e556fddbf6,Often,Western Family Foods Inc,Dynabox,Western Family,#015062,Khaki
5aa9c14b-9e49-4e2b-9707-6b34fad5cf73,Once,ENCHANTE ACCESSORIES INC.,Realbuzz,RUE21 Doughnut Sprinkles Antibacterial Hand Sanitizer,#cfabd6,Purple
c5874f95-4742-4658-b02e-29fb3e1f1b33,Yearly,Target Corporation,Oba,up and up acid controller complete,#56a276,Orange
c30dedd3-52fc-4ea5-9399-8e78881d908b,Once,"Physicians Total Care, Inc.",Yakitri,Azithromycin,#2782a8,Indigo
2ee24598-fe0d-449e-a48f-b08a099c67b4,Seldom,Zydus Pharmaceuticals USA Inc,Skyble,Potassium Chloride,#246f18,Maroon
afdfd290-ddcd-4200-93ed-8de5f0a36ca3,Once,"Nelco Laboratories, Inc.",Kazio,Almond,#efb03c,Khaki
5c3b15df-a6e3-4ac9-b368-ef1c22ab60de,Once,Sanum Kehlbeck GmbH & Co. KG,Livetube,Pleo Art U,#6c7750,Pink
fba58c4f-8a54-46af-8b54-0932d7aa955a,Often,Heritage Pharmaceuticals Inc.,Eayo,Glyburide-Metformin Hydrochloride,#4eedeb,Orange
80d702c0-e792-4365-a266-05a09a16ad80,Daily,"Preferred Pharmaceuticals, Inc.",Skinte,Clobetasol Propionate,#93d80e,Crimson
8b2612d1-545f-4b71-b9e6-80f630c269c4,Once,"KEDRION BIOPHARMA, INC",Demizz,Albuked,#483f72,Violet
60f1efc5-815c-462d-b559-51b3fcd37d00,Once,Meijer Distribution Inc,Feedfire,12 hour allergy d,#f7bddb,Mauv
b1e94755-127b-4696-8807-ca644cc2ead2,Monthly,"NCS HealthCare of KY, Inc dba Vangard Labs",Rhynoodle,Midodrine Hydrochloride,#f12e31,Aquamarine
881f8662-96d6-42b3-8f0b-84afb75f04ee,Once,"Hospira, Inc.",Nlounge,Lidocaine Hydrochloride and Epinephrine,#6c5aae,Puce
f44987b0-328f-4727-883b-e85e8689964d,Once,RedPharm Drug Inc.,Meevee,Amoxicillin,#d8be54,Mauv
81a0b7fc-6a5c-44b9-a80f-26e8f56cb9da,Often,Lake Erie Medical DBA Quality Care Products LLC,Eidel,Topiramate,#48e128,Puce
b026491f-9e69-40d5-a328-e5d0df9a0272,Monthly,Major Pharmaceuticals,Meevee,Mucus Relief DM,#cf2dda,Orange
cbe84658-73c8-4a7a-b8f8-2a1574dee276,Daily,Natures Way Holding Co.,Yabox,Florasone,#e08280,Pink
14aed238-154c-4fb3-a6c5-676b63928c80,Never,Jubilant HollisterStier LLC,Mita,"Pollens - Weeds and Garden Plants, Scale, Wing (Shad) Atriplex canescens",#91fbd9,Indigo
05ff334b-af35-453e-82aa-91d0d185f4fb,Never,"Nelco Laboratories, Inc.",Bluezoom,Flaxseed,#94a175,Goldenrod
4a79bb0f-cc9b-43ed-b565-cda47326f813,Monthly,"Antigen Laboratories, Inc.",Mymm,Treatment Set TS332626,#960b2c,Indigo
357bd242-f9e2-4718-a77c-57a1cd62eb90,Weekly,Bausch & Lomb Incorporated,Zoozzy,Ipratropium bromide,#499056,Maroon
b3fbd765-18ab-4296-aae9-5189a99e3ae3,Once,REMEDYREPACK INC.,Mymm,Albuterol Sulfate,#413803,Indigo
f03a509d-05d6-46ed-b828-e2ac06d6c3e2,Weekly,"Cypress Pharmaceutical, Inc.",Thoughtmix,Carbinoxamine Maleate,#1d521d,Violet
60b2f40d-17c4-4572-b53a-68ade08545ed,Monthly,"PD-Rx Pharmaceuticals, Inc.",Plambee,Metformin Hydrochloride,#9d46b5,Mauv
0cffd2c7-0599-402b-8b23-4b96708c646a,Daily,"General Injectables & Vaccines, Inc",Zava,Lidocaine Hydrochloride,#ef7d22,Blue
1b2156e7-2105-465f-82ed-6fc2d735a995,Never,"SJ Creations, Inc.",Topicstorm,Fresh Lemon Antibacterial Foaming Hand Wash,#92ed4d,Pink
bf88ebfa-60d9-4729-8569-696b09f03c52,Daily,"PD-Rx Pharmaceuticals, Inc.",Yoveo,Baclofen,#297fae,Orange
7a5dcb4f-c553-47a2-ba77-03056f68d9bc,Never,Premier Value,Voonyx,Hair Regrowth Treatment for Women,#be0a10,Fuscia
3aef7344-5736-4886-a9fe-8a5653e59647,Once,Remedy Makers,Vimbo,GRAPHITES,#00e39d,Green
bbd46576-056d-4000-a9dd-2d98c61ef69e,Monthly,OUR FAMILY (Nash Finch Company),Jayo,Famotidine,#eb161d,Aquamarine
0df2715d-f630-4216-a449-911f7f2632f8,Once,The Kroger Co,Gabcube,citroma,#731339,Aquamarine
fe9af189-c181-4794-8097-67399597739a,Often,Aurobindo Pharma Limited,Flipbug,Cefdinir,#f5c0af,Orange
263a9bc0-0c3c-474e-94bd-d6e077afe816,Seldom,Rebel Distributors Corp,Yacero,CellCept,#72c683,Maroon
0cdf446c-9a98-4de1-9233-6b08a2662b93,Daily,Dr. Reddy's Laboratories Limited,Trupe,Eszopiclone,#d9bdb0,Purple
78d5597e-0cbc-444d-a664-f79fa4c1f221,Seldom,"Roxane Laboratories, Inc",Aimbo,Dexamethasone,#46dbb7,Mauv
354e4a49-364d-41cc-a386-e9541594405f,Seldom,"Hospira, Inc.",Plajo,Buprenorphine Hydrochloride,#078e36,Orange
ceda6514-82da-4f9c-b887-daf294469148,Never,Napoleon Perdis Cosmetics,Skiptube,Sheer Genius Liquid Foundation - Extra Light Look,#c8f23a,Teal
e6178074-1970-4028-9d29-9ae0635189a6,Often,Aurobindo Pharma Limited,Zoonder,Alendronate Sodium,#df554b,Purple
21f7fcef-3b42-48bd-bbea-80eeb9e66b71,Seldom,"Revive Bioscience, Inc.",Layo,O24,#799992,Crimson
5b72b71d-4ef1-4c64-b7af-a82b9bd0b24d,Weekly,Guna spa,Ntag,GUNA-IL 7,#cb79e2,Goldenrod
215b8530-760c-414c-b7f9-6ccde014813b,Daily,McKesson,Janyx,Sunmark stay awake,#d52e90,Yellow
3d808394-013b-484a-8499-72e6a5ae4180,Seldom,"Shopko Stores Operating Co., LLC",Photospace,Lansoprazole,#d53022,Maroon
36008803-b273-451b-9e4e-4af73ddcefec,Yearly,REMEDYREPACK INC.,Zoonoodle,Lamotrigine,#ba95d0,Puce
24b3186c-dcf2-41bc-afab-1ee24d332c55,Never,CSL Behring LLC,Roodel,Albuminar-5,#0deb72,Fuscia
5afe0890-9b2e-4d01-94be-829407b724d1,Once,Supervalu Inc,Voolia,equaline tussin cough and cold,#42013b,Blue
5938d4a0-ed65-4c6e-914b-008c84f7c394,Often,Schwarz Pharma Inc.,Dynava,Niravam,#19b55a,Green
5e546bfb-d239-4b21-a728-2fafc045d484,Weekly,"American Regent, Inc.",Devshare,Nutrilyte II,#46d3f5,Turquoise
d7bf39db-8aa8-4824-aa7e-877b50b402a9,Once,"Alcon Laboratories, Inc.",Quinu,Mydfrin,#1b5f65,Aquamarine
f5359ef9-3b44-4fb2-9b17-f0ea06eec31b,Never,"Shopko Stores Operating Co., LLC",Ooba,cold and flu relief,#b759fb,Maroon
a107d81b-a5e0-47b3-aa07-d66f34a4afe7,Once,DIRECT RX,Kwinu,FLUOXETINE HYDROCHLORIDE,#3dd035,Pink
00128b8b-c264-4798-9140-6e649f66cc0d,Yearly,Bryant Ranch Prepack,Aibox,Hydrochlorothiazide,#9aa0e3,Yellow
85d9fca6-c0fc-4866-adb7-60f6807bb308,Often,"Glenmark Generics Inc., USA",Kazu,Mometasone Furoate,#448362,Yellow
259ef754-e071-428d-bb18-9904117fed7d,Seldom,Actavis Elizabeth LLC,Mita,Propranolol Hydrochloride,#854b10,Aquamarine
389e00de-51b6-4768-8fbf-8829ff5bed93,Daily,Cleansia Co Ltd,Digitube,QT SUN BLOCK,#5a9389,Teal
50cf3e5c-1f0e-414a-80be-edb577649a52,Often,"Newton Laboratories, Inc.",Skyvu,Teething - Colic,#ab9442,Blue
87b06d2e-3690-40cc-9d3f-ea1cb0faa9e4,Once,CLINIQUE LABORATORIES INC,Kwideo,HIGH IMPACT LIP COLOUR,#c42833,Indigo
4754b9ae-4b62-4ea8-9d93-41cfdebdda38,Often,Major Pharmaceuticals Inc,Youfeed,Regular Strength Aspirin EC,#3b1c82,Goldenrod
585b79c0-7c2a-4442-86d1-5adb32932c39,Yearly,A-S Medication Solutions LLC,Twitterwire,Lunesta,#fa5a1a,Teal
4cde4eed-3547-47b5-91c3-ac0dedece1fa,Once,HOMEOLAB USA INC,Realpoint,APIS MELLIFICA,#cc5a40,Aquamarine
ed95c644-6d80-4c25-92d1-00740dbf3078,Once,Rebel Distributors Corp,Mybuzz,ATORVASTATIN CALCIUM,#dbb4d5,Yellow
fb0e1c62-49b3-4822-b45c-a3c14ee24847,Seldom,"AvKARE, Inc.",Brainlounge,Olanzapine and Fluoxetine,#82e9f7,Violet
b0279b58-336f-4858-9728-cd178ec8e636,Yearly,The Procter & Gamble Manufacturing Company,Ozu,Vicks DayQuil,#25080c,Crimson
a81894f9-6ea5-454f-b3f4-3b1c179e6f51,Weekly,Uriel Pharmacy Inc.,Thoughtstorm,Echinacea Apis Child Size,#59df2e,Indigo
96bf3a45-cfc7-42ed-8d6a-4ec122138d08,Never,"Roxane Laboratories, Inc",Dynazzy,Fluticasone Propionate,#d79f7d,Turquoise
208a08bc-0874-4875-97df-3c353d4d8c64,Once,Pharmacia and Upjohn Company,Rhycero,Camptosar,#06b7b2,Goldenrod
9e49c2b9-c3a8-40d5-be6c-ef9b1851e2b3,Monthly,Mylan Specialty,Roodel,EMSAM,#64c465,Fuscia
08e74da1-99ab-4dae-8a6b-465403f58725,Yearly,Dr. Reddy's Laboratories Limited,Dazzlesphere,Levetiracetam,#e14abd,Violet
9851a993-c12b-4a1a-8356-aa3922ef04a9,Never,Sandoz Inc,Wordpedia,Amoxicillin,#09d48c,Purple
c05a34ef-575e-4f15-ae72-2f7526c210e7,Daily,"Onpoint, Inc",Geba,Mouth Rinse,#f9d192,Indigo
69d71c55-34e9-4838-9b55-6c5433239de1,Yearly,Aidarex Pharmaceuticals LLC,Tazz,Lovastatin,#868654,Aquamarine
7e9fa41e-5009-4541-a156-9123da0eea6b,Seldom,Teva Pharmaceuticals USA Inc,Skyba,Mirtazapine,#9cb306,Yellow
ed3fcb41-ecce-4d3d-bc0f-42e03476665a,Monthly,"Allegis Pharmaceuticals, LLC",Ailane,Brohist D,#264ffa,Mauv
a6062b36-d3bf-4dc3-9c32-433f63ef2001,Weekly,"Deseret Biologicals, Inc.",Jabberbean,FNG,#650de7,Red
3fc66ddf-708e-400a-b3ce-0a4f66ef2891,Weekly,"Golden State Medical Supply, Inc.",Browsecat,Sotalol Hydrochloride,#2a9cb7,Teal
885953c1-6037-4bee-acad-b219000d9924,Yearly,Par Pharmaceutical Inc.,Edgeclub,KHEDEZLA,#b0bd65,Orange
a56fb3cb-4cb2-4632-a8ba-0d6bfc9338e4,Once,"ALK-Abello, Inc.",Blogtags,"Cat Hair, Standardized",#1f112c,Green
36712f93-4384-48dc-aa7c-cba35ffcdaf6,Once,"Pharmicell Co., Ltd.",Blogtags,By Pharmicell Lab Prestige Sun Block,#f4ec45,Teal
3ce4ef88-3c62-4997-9172-e1533f38f683,Never,AMERICAN SALES COMPANY,Youtags,CARE ONE,#7ea1ee,Crimson
726438b1-edfa-427e-a82e-3975d0c4720f,Often,"McNeil Consumer Healthcare Div. McNeil-PPC, Inc",Rooxo,Childrens Benadryl ALLERGY,#9af919,Purple
5302505b-7f8d-46e6-9421-172fa9b998e4,Monthly,"Ferndale Laboratories, Inc.",Eabox,PRAX,#2d2f6a,Purple
fb4ab4ce-6d8d-4b83-9e15-a276987ff87d,Daily,Cardinal Health,Fanoodle,Labetalol hydrochloride,#7732e3,Teal
a63108a0-8483-4ee4-9daf-9fd01990531b,Seldom,Delon Laboratories (1990) Ltd,Yombu,Apanol,#ae2bff,Red
53782d51-84ba-4fb0-a7f9-a29798d5c953,Often,"Nelco Laboratories, Inc.",Avaveo,Egg Plant,#de8f12,Teal
c75b88f8-a262-4a73-9ec7-77d8ace7f4cd,Weekly,Gen-Source Rx,Camimbo,Cefuroxime Axetil,#f7d3b3,Green
5ce5385c-99d9-4680-835a-1bb20a847d0e,Often,Rij Pharmaceutical Corporation,Photolist,RIGINIC ANTACID LIQUID,#70a7f3,Indigo
3c7da38b-7255-4ad8-9642-71d2bdb23f2f,Yearly,"Stiefel Laboratories, Inc",Wordify,Sarna,#7ed092,Khaki
b8b54066-5a82-40dd-aae9-22601cb30e04,Never,Fusion Brands,Pixope,Primer Results Tinted Moisturizer SPF15 Ivory,#9b763a,Puce
1b59edbd-952b-460f-bda1-908efed38dd6,Often,Specialty Gases of America,Brightdog,AIR COMPRESSED,#fb3cb1,Yellow
e9ecf83e-26ef-47aa-829b-974304008ff7,Daily,Genzyme Corporation,Linklinks,Renvela,#d6b4a6,Teal
f9a8ca4b-21c0-405e-8f47-092ddd7ee6a3,Monthly,Aurobindo Pharma Limited,Rhybox,Glyburide and Metformin Hydrochloride,#8131c9,Red
936d34fa-ac3b-4700-ac27-9ddf829e70b8,Yearly,AMERICAN SALES COMPANY,Pixope,CARE ONE,#44016e,Green
f69f1cde-188f-4aaf-a690-19fdbf9a0ebb,Never,Amerisource Bergen,Riffwire,good neighbor pharmacy all day allergy,#c4cf40,Orange
5dcadd9a-9a5e-46f3-afa7-19ce47d6e97b,Often,WALGREEN CO.,Zoonoodle,Extra Strength Pain Reliever,#ffcdf7,Aquamarine
7145faee-01c6-4a7b-9217-8896905d031d,Monthly,"Blenheim Pharmacal, Inc.",Thoughtsphere,Cephalexin,#dcb106,Turquoise
dd68402d-67c6-42f2-96dc-1547e9f3eed5,Often,Jubilant HollisterStier LLC,Zoomzone,"Pollens - Weeds, Giant, Short, Western Ragweed Mix",#402e0e,Orange
8145b63b-0a6a-45e0-91df-ba7c7f96cdc6,Weekly,Western Family Foods Inc,Geba,Mucus Relief,#4a99e2,Khaki
4f58c764-9f66-4431-ac0d-9f26592f22bd,Often,Cardinal Health,Edgeify,Effient,#12a43a,Crimson
e580c23f-bc17-45a4-90ff-156494b176fc,Once,Mylan Pharmaceuticals Inc.,Livetube,Mirtazapine,#ea5e13,Violet
9a0cbcdd-49e6-4c7e-8df9-bd1bfbfaeaa7,Once,"The Man Can, LLC",Youopia,Anti-Bacterial Hand Gel Vanilla Cupcake,#919bda,Purple
733507ec-49ac-4a74-b265-a82ee9a00c67,Weekly,Natural Health Supply,Flashspan,Eczema,#bd1aac,Goldenrod
14a00fd3-2d8d-4bcf-8adf-49f085ea8579,Yearly,Apotheca Company,Brainverse,Cystoges,#9fe8a3,Red
dbcff145-0398-43e1-834b-87c53cfeec68,Seldom,Kimberly-Clark Corporation,Abata,Scott,#1da8ab,Indigo
9d66494a-ad69-4dc1-8d38-c718072b5d7d,Never,REMEDYREPACK INC.,Gabcube,PANTOPRAZOLE SODIUM,#773083,Red
754fcc48-d58b-4c77-940b-86a7f1c66bd8,Never,"Nelco Laboratories, Inc.",Mycat,Pepper Tree Pollen,#954d86,Maroon
ab314485-22b6-4562-b6cd-4232566571e0,Monthly,"Deseret Biologicals, Inc.",Oyope,Intestinal Distress,#d9e7a1,Puce
3f900f45-50a1-4001-b386-49c25b7fbcea,Once,"Medimetriks Pharmaceuticals, Inc.",Shufflester,Sumaxin CP,#30914c,Indigo
4d562c0d-e8e1-4565-b3b8-ab66063644f4,Yearly,"Nelco Laboratories, Inc.",Dynabox,Rough Pigweed,#22b4b4,Mauv
ecb7dd0b-daf9-47f1-b4ba-408776fa5fb3,Once,Accord Healthcare Inc.,Jabbercube,Etoposide,#5be9e0,Red
736539bd-8e15-431d-950a-ff4841db4219,Often,Major Pharmaceuticals,Bubblebox,metformin hydrochloride,#1d8af0,Teal
57a228e1-4795-49d2-a40c-1c5b5277a944,Monthly,Cobalt Laboratories,Dabvine,Acarbose,#1cacb2,Turquoise
05e89755-0b5f-4d67-9ba5-ca1d9fae1c01,Seldom,"PD-Rx Pharmaceuticals, Inc.",Jaloo,Benicar HCT,#148f0f,Maroon
371dc091-e253-4e00-b275-28bc2d83d536,Daily,Northwind Pharmaceuticals,Youopia,ciprofloxacin,#7daa6e,Yellow
989cc010-5753-4837-ac38-88054f4812b3,Yearly,NASH-FINCH COMPANY,Quimm,Womens Laxative,#d02a3c,Puce
5023577a-3076-4ce6-9111-6a609faa553f,Seldom,Darby Dental Supply Co,Skajo,Darby,#7a4df3,Teal
b77429da-6578-420e-b659-276bf858d93c,Often,Procter & Gamble Manufacturing Co.,Camimbo,Head and Shoulders,#7d51bd,Indigo
e39f2c0b-3239-425e-b226-dcc9a3ce4fd4,Once,Purdue Products LP,Devbug,Peri-Colace,#8c4b74,Turquoise
c91dba47-f93a-4138-9968-646b97f30f7b,Once,Aruba Aloe Balm NV,Shufflester,Aruba Aloe Lip Sunscreen and Moisturizer,#95edd4,Green
defa4ee7-3610-486c-bae7-c9deb4391bef,Often,Wal-Mart Stores Inc,Zooxo,equate naproxen sodium,#a36e53,Violet
63c2af3f-8602-49d8-866f-ad2491e3fc03,Weekly,"Silarx Pharmaceuticals,Inc",Brightdog,Siltussin DM,#95eb97,Indigo
dfc9b850-455d-454e-a2ce-5f48b7b61c6f,Weekly,"Aidance Skincare & Topical Solutions, LLC",Centimia,Terrasil S.O.S. Formula,#89ed37,Purple
3643a846-1c9c-4e65-9214-875b804e50c3,Monthly,"Physicians Total Care, Inc.",Yambee,Metoprolol Tartrate,#402c00,Crimson
1a33c19a-a2d3-4a07-99b8-a63801d5a4f0,Never,"Richmond Pharmaceuticals, Inc.",Kwilith,Imipramine Hydrochloride,#a8ea03,Teal
c99a34cd-294f-4d6f-acd9-ea298c212391,Yearly,Medic Rescue Health Care Company,Dynabox,Oxygen,#37cc1d,Puce
9f99f3c0-5196-4dda-9866-c1b0ffbdef86,Often,Cramer Products Inc,Podcat,Nitrotan,#a1a6dc,Turquoise
9358bf56-566a-48c4-89f3-ae5b148ce191,Never,White Manufacturing Incorporated DBA Micro-West,Blogspan,Total Chlorine,#9faf1c,Violet
5ec183a7-3f93-4ea8-8d66-b510f41d7b48,Never,Lake Erie Medical DBA Quality Care Products LLC,Fivechat,Hydrocodone Bitartate and Acetaminophen,#00f2a2,Violet
2b44a34b-3d4a-418f-b567-fb8c0f53a8a2,Monthly,Purdue Pharma LP,Oyoloo,Intermezzo,#1c15e8,Green
a941f3b3-1607-443c-ace0-625c78d98ec7,Weekly,Amerisource Bergen,Jayo,Anti-Itch,#9a7dd5,Crimson
fee07120-7d20-4a20-914d-4b88843c3a40,Once,Mylan Pharmaceuticals Inc.,Dabshots,Ipratropium Bromide and Albuterol Sulfate,#03dbb7,Puce
bdff05d0-6a29-4fbb-8124-6ff25a0ee8ca,Often,Kamins Dermatologics Inc.,Eazzy,SUNBAR SPF 30,#4f51f3,Red
013f0cc7-812f-4256-b035-49681906a9c3,Monthly,"H.J. Harkins Company, Inc.",Thoughtbridge,ALPRAZOLAM,#ac2798,Violet
734b8862-c8e4-4e2d-987d-a4632b06f82b,Weekly,Kroger Company,Devshare,Nite Time,#473bf2,Indigo
0e1e4c42-01b0-4d95-9ce9-53309e644e0a,Seldom,"Nelco Laboratories, Inc.",Youopia,Hamster Epithelium,#fb3357,Fuscia
215c280d-7648-4cdc-b17a-a4722996ea95,Yearly,Guna spa,Flashpoint,GUNA-RHINO NOSE SPRAY,#c2b00c,Khaki
c6b4d878-5314-427a-a469-7ea7b1683a7b,Never,Wockhardt USA LLC.,Riffpath,Entacapone,#180407,Pink
05fa9e93-c594-4ae1-a92b-6277932d2250,Never,Purdue Pharma LP,Youbridge,DILAUDID,#6d292e,Fuscia
616fc02d-6a4b-41d7-89c9-be6e15945dca,Never,Boscia LLC,Jetwire,Restorative Day Moisture SPF 15,#cb818a,Blue
0e16248d-9e46-4614-8262-2001a8351ccd,Yearly,Dr. Reddy's Laboratories Limited,Agimba,Lansoprazole,#2b17de,Maroon
3d3472c9-9925-444b-8141-27a6b904947f,Seldom,Baxter Healthcare Corporation,Plajo,TISSEEL,#7a5e40,Teal
7831dd97-c7ed-4929-aa65-5299855afcdf,Seldom,"Sinsin Pharmaceutical Co., Ltd.",Wikido,Arex Sinsin Pas,#b17fad,Teal
